id,in_degree,out_degree,total_degree,in_deg_cent,out_deg_cent,clustering,pagerank,hub_score,auth_score,betweenness,k_core
115837,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.2334419792221715e-06,3.231846109741489e-20,0.0,2
246922,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,8.55468907563812e-08,3.85058448663323e-21,0.0,3
254230,3,5,8,0.00030003000300030005,0.0005000500050005,0.26666666666666666,3.792449022404869e-05,2.066373957746953e-07,9.432764300569402e-08,0.0,3
214155,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,3.2230291524526074e-08,-6.405644174277833e-20,0.0,2
83094,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,4.541422942077359e-05,7.254188864475231e-20,0.0,1
115876,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.7358845155471498e-05,1.5681021395871475e-05,2.104934215595045e-05,0.0,3
50345,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,8.28167976639072e-06,-6.749020619465475e-20,0.0,1
115894,0,3,3,0.0,0.00030003000300030005,1.0,1.735882280264563e-05,0.00048094952453384213,1.737782950269578e-20,0.0,3
246983,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.2279736515601662e-05,6.226998630720859e-07,5.088389457312527e-07,0.0,3
248871,6,5,11,0.0006000600060006001,0.0005000500050005,0.47619047619047616,7.343188543950824e-05,9.71179573994394e-12,3.834032564555862e-08,0.00032654041105371337,4
20432,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,4.614054389075706e-05,6.09334192679545e-10,7.31541376944069e-06,0.0,1
50434,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,2.5155329958197377e-05,2.4812291275429706e-09,5.782860823164704e-08,0.0,2
83210,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,0.0022064147249888626,7.378598777245763e-21,0.0,2
83218,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.1057053629518806e-05,1.6825984260708404e-19,0.0,1
189921,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,2.36985813063213e-05,1.2108777514379274e-05,8.65288961459709e-06,0.0,4
17693,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,2.5496301122755638e-05,-8.391095752294427e-20,0.0,1
83235,1,3,4,0.00010001000100010001,0.00030003000300030005,1.0,5.7880400404506224e-05,7.532008115456223e-10,8.642168458823253e-12,0.0,3
148771,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,2.104510728485014e-06,7.828553211754136e-20,0.0,1
181552,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.0104279672694839e-05,9.32815417611197e-20,0.0,1
19454,2,1,3,0.00020002000200020003,0.00010001000100010001,0.0,3.198067248629675e-05,5.875509832752057e-06,4.6213334081868025e-05,2.7059258879388575e-05,3
116020,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.7926836144732887e-07,-9.045464815394612e-21,0.0,2
17717,1,2,3,0.00010001000100010001,0.00020002000200020003,0.3333333333333333,2.4740193372079678e-05,3.165534113059158e-05,0.0007661595243628513,0.0,2
21417,2,3,5,0.00020002000200020003,0.00030003000300030005,0.8333333333333334,4.012887516540532e-05,7.480600194876125e-08,3.757514024010329e-06,0.0,3
23664,4,5,9,0.00040004000400040005,0.0005000500050005,0.05555555555555555,5.356893949047746e-05,6.230663012001295e-05,1.0402168649513885e-06,0.00027675370820509274,5
19587,1,3,4,0.00010001000100010001,0.00030003000300030005,1.0,4.904703120181879e-05,9.779778743549786e-08,1.910960336978225e-08,0.0,3
194876,2,5,7,0.00020002000200020003,0.0005000500050005,0.5,3.528896820471103e-05,1.4726850475469724e-09,6.453223768916985e-10,0.0,4
18734,1,3,4,0.00010001000100010001,0.00030003000300030005,0.6666666666666666,4.978298998831796e-05,3.831936982332287e-07,2.5253741312232343e-10,9.102730637136528e-05,3
50517,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,9.684748327022177e-06,-2.4111563158284803e-21,0.0,3
19307,2,5,7,0.00020002000200020003,0.0005000500050005,0.26666666666666666,3.4445450405433e-05,3.186116240757577e-07,9.180881106567846e-06,0.0007846170513020446,5
50523,1,4,5,0.00010001000100010001,0.00040004000400040005,0.4,4.2936185747488513e-05,1.0296696965939275e-06,4.4332358945135e-12,0.0004432756020202223,4
19308,3,5,8,0.00030003000300030005,0.0005000500050005,0.5,4.886196652831625e-05,3.601611841832814e-10,1.363549527851287e-10,0.0007470256943592148,3
19309,2,3,5,0.00020002000200020003,0.00030003000300030005,1.0,3.929983204043996e-05,1.252982044568421e-10,1.7774065612572953e-10,0.0,3
19310,2,5,7,0.00020002000200020003,0.0005000500050005,0.5,3.929983204043996e-05,1.3105062187037272e-10,1.777406563378098e-10,0.0225943245663342,3
26762,3,3,6,0.00030003000300030005,0.00030003000300030005,1.0,8.410799383037958e-05,2.764521784425909e-09,2.329558360218673e-09,0.0,4
116061,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,5.890713295803339e-06,-8.05198579179101e-20,0.0,2
61612,1,5,6,0.00010001000100010001,0.0005000500050005,0.3333333333333333,2.4740193372079678e-05,0.0001280007614203779,2.348384322614513e-06,0.0,4
214373,2,3,5,0.00020002000200020003,0.00030003000300030005,0.0,3.637602679060883e-05,2.523604370008087e-08,1.0923238574457716e-06,0.0,3
214374,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.9708339226272182e-05,2.7790691997874455e-08,8.463109999538562e-09,0.0,3
247142,0,5,5,0.0,0.0005000500050005,0.4,1.735882280264563e-05,1.4283964901875107e-05,2.1400956334682435e-20,0.0,5
50553,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,0.0019289126667788952,-1.1091839291869022e-20,0.0,2
116099,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.5710381561910644e-05,1.1946327878892945e-22,6.460768767322125e-06,0.0,1
128150,1,4,5,0.00010001000100010001,0.00040004000400040005,0.0,3.92253961418955e-05,1.620626407367684e-05,1.8452749224947364e-20,0.0,2
53697,2,3,5,0.00020002000200020003,0.00030003000300030005,1.0,3.522497787479379e-05,1.2506692584185984e-06,9.984609215083704e-07,0.0,3
17812,4,2,6,0.00040004000400040005,0.00020002000200020003,0.6666666666666666,7.207379488683272e-05,8.85745031870283e-09,1.3610930287077736e-06,0.00013252613496516242,4
20973,4,4,8,0.00040004000400040005,0.00040004000400040005,0.6666666666666666,8.480410495566613e-05,1.7802901443084896e-08,1.357526846460359e-06,0.00013252613496516242,4
20975,2,4,6,0.00020002000200020003,0.00040004000400040005,0.16666666666666666,6.651181981623153e-05,1.1499171915174445e-07,1.0628382162075675e-08,0.00017452511359396702,4
148885,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,2.9488046461280195e-06,1.3977108371528267e-20,0.0,1
89462,5,5,10,0.0005000500050005,0.0005000500050005,0.38095238095238093,9.18636437212026e-05,5.294495038685366e-08,4.4447572351387156e-08,9.002700630135027e-06,5
194279,1,5,6,0.00010001000100010001,0.0005000500050005,0.7,2.195636925387753e-05,7.140505010520132e-10,2.907736428969494e-10,0.0,4
17823,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.1057053629518806e-05,-1.533691431225507e-19,0.0,1
116138,1,5,6,0.00010001000100010001,0.0005000500050005,0.4666666666666667,2.1049508087362654e-05,0.00013992430572577685,2.0949408099069065e-06,0.0,5
247223,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,1.0841792319121403e-05,1.4432074812959647e-19,0.0,2
61851,2,4,6,0.00020002000200020003,0.00040004000400040005,0.3,3.0867271172404736e-05,6.709527641922378e-07,1.6077686921903765e-07,0.00028587387714849356,4
61853,2,5,7,0.00020002000200020003,0.0005000500050005,0.13333333333333333,3.2657957364537055e-05,1.6560786093397158e-06,3.8639159669723197e-07,0.001439931950786597,5
125412,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,4.3267475632879014e-05,2.8118137953746697e-10,1.5049961151019785e-12,0.0,2
83441,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.4227305039160567e-05,5.152001974758835e-06,5.883083167279624e-08,0.0,3
97197,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.4227305039160567e-05,1.4757191103750684e-07,2.0538906003491734e-06,0.0,3
214518,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,4.2616131088437623e-07,1.0094822773297762e-19,0.0,1
17911,0,4,4,0.0,0.00040004000400040005,1.0,1.735882280264563e-05,3.4885757094760243e-07,4.014159804071951e-20,0.0,4
50684,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,5.252910545286382e-05,-4.639241636078823e-20,0.0,2
52157,4,5,9,0.00040004000400040005,0.0005000500050005,0.5,0.00011273410860579079,1.1077526489199955e-07,1.9919618978915378e-05,0.0020037929001219708,4
83461,1,4,5,0.00010001000100010001,0.00040004000400040005,0.16666666666666666,3.662380583359376e-05,3.1583354425684574e-05,4.416152719406562e-08,0.001995540424544347,4
30918,1,4,5,0.00010001000100010001,0.00040004000400040005,1.0,3.445467518585399e-05,4.6174349399124943e-07,1.2862912981077443e-07,0.0,4
2652,2,0,2,0.00020002000200020003,0.0,0.0,4.844506597462322e-05,-0.0,5.346560207945941e-06,0.0,2
50718,1,5,6,0.00010001000100010001,0.0005000500050005,1.0,3.337620960194202e-05,1.5788397379809993e-07,1.1705471705581508e-08,0.0,5
116264,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,2.9505458258626768e-05,3.2801393466443715e-09,1.3183168621581646e-09,0.0,2
51234,2,3,5,0.00020002000200020003,0.00030003000300030005,0.6666666666666666,4.273333245118647e-05,3.3068806466711418e-09,2.663431241553979e-09,9.052715633635778e-05,2
149035,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,0.00047370514252073246,1.030903679588056e-19,0.0,2
83502,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,9.753929833412159e-06,-7.24518154602861e-20,0.0,1
50737,0,4,4,0.0,0.00040004000400040005,0.16666666666666666,1.735882280264563e-05,1.922854135961147e-05,2.8886821881531385e-20,0.0,4
17974,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,7.184528167793823e-07,1.8584265340242534e-19,0.0,2
56632,5,4,9,0.0005000500050005,0.00040004000400040005,0.42857142857142855,6.226089586518201e-05,0.0004917647535368812,0.0002154056306801291,0.0,5
60956,5,5,10,0.0005000500050005,0.0005000500050005,0.2777777777777778,5.74166708336327e-05,0.0005254856033440568,0.0002024574725531285,0.0,5
50765,1,3,4,0.00010001000100010001,0.00030003000300030005,0.16666666666666666,2.2279736515601662e-05,0.00030802467191151975,6.284629239704233e-08,0.0,3
83536,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,6.530217748638883e-06,-2.175780971502473e-19,0.0,2
88083,1,2,3,0.00010001000100010001,0.00020002000200020003,0.3333333333333333,2.4740193372079678e-05,3.592544401978121e-05,2.603328360096791e-06,0.0,2
50772,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,9.279078269322567e-10,2.1763784191306648e-19,0.0,1
116310,2,4,6,0.00020002000200020003,0.00040004000400040005,0.6666666666666666,2.6675214470966843e-05,7.72325794764369e-07,4.166706974242663e-07,0.0,4
116311,3,4,7,0.00030003000300030005,0.00040004000400040005,0.6666666666666666,3.2350612082208194e-05,7.455501675924081e-07,7.245651233280171e-07,9.052715633635778e-05,4
162661,1,4,5,0.00010001000100010001,0.00040004000400040005,0.8333333333333334,2.4242046647076903e-05,7.463111971855028e-07,2.9722008819263595e-07,0.0,4
23485,4,5,9,0.00040004000400040005,0.0005000500050005,0.9,7.195833415609333e-05,6.186270314749937e-07,9.257498846504421e-07,0.0,5
23488,3,5,8,0.00030003000300030005,0.0005000500050005,0.9,6.124594611779145e-05,6.17412046325363e-07,6.80097542490548e-07,0.0,5
18053,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,3.188001597405438e-05,-5.798068305367126e-20,0.0,2
18056,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.0860488477919014e-06,5.69217405257241e-20,0.0,2
247433,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,2.3544295959116362e-20,0.0,1
18059,3,4,7,0.00030003000300030005,0.00040004000400040005,0.6666666666666666,6.148418953882979e-05,1.047350943121003e-09,5.355542712302352e-08,0.0,3
20662,3,3,6,0.00030003000300030005,0.00030003000300030005,1.0,5.806897160804148e-05,7.006513015065475e-10,5.369364196422061e-08,0.0,3
20663,3,5,8,0.00030003000300030005,0.0005000500050005,0.4,6.373362835118034e-05,1.3293772511884826e-07,9.761771298571803e-10,0.0,3
20664,3,3,6,0.00030003000300030005,0.00030003000300030005,1.0,5.806897160804148e-05,7.006513015065909e-10,5.3693641964213906e-08,0.0,3
214686,0,3,3,0.0,0.00030003000300030005,0.6666666666666666,1.735882280264563e-05,2.0618978723912224e-07,1.6648193966998824e-19,0.0,3
50850,1,1,2,0.00010001000100010001,0.00010001000100010001,1.0,2.2279736515601662e-05,6.475973720565894e-08,5.103659395832613e-07,0.0,2
83619,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,6.894870811268669e-20,0.0,1
50851,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,6.475973720565894e-08,-2.4581723855868798e-20,0.0,1
254296,1,5,6,0.00010001000100010001,0.0005000500050005,0.3333333333333333,2.252974552142194e-05,0.00013413302243923568,2.707638471396816e-06,0.0,5
90424,5,3,8,0.0005000500050005,0.00030003000300030005,0.1,5.512673769218702e-05,1.257213763968525e-06,0.00022701528900024583,6.135173762758685e-06,3
247619,4,5,9,0.00040004000400040005,0.0005000500050005,0.2,6.762080164135294e-05,1.8816245668150914e-06,2.1649140994342302e-07,0.0,3
18107,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,8.53214398380999e-08,-1.8958173962008397e-20,0.0,3
116428,2,4,6,0.00020002000200020003,0.00040004000400040005,0.0,2.811370060993976e-05,1.0238779480898961e-06,2.5304839231927898e-06,2.517468754490536e-05,4
120610,1,5,6,0.00010001000100010001,0.0005000500050005,0.3,2.334016512337844e-05,6.2702133184661145e-06,4.081778896414276e-07,2.2090428995692435e-05,4
18157,0,4,4,0.0,0.00040004000400040005,0.0,1.735882280264563e-05,6.845779740240278e-08,-5.9947984372103e-20,0.0,4
27557,2,5,7,0.00020002000200020003,0.0005000500050005,0.09523809523809523,2.878350134490934e-05,1.2404665396308685e-07,3.9791391645027505e-08,0.00021851685511793236,4
50925,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,6.513363775397817e-06,-8.326130040966978e-20,0.0,1
149245,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.6246426334287778e-05,9.060199772918686e-11,0.0001903443477143744,0.0,1
52159,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,7.372967698963487e-05,2.9164251953631813e-09,7.136762133647387e-06,0.0,1
83735,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.3142432662607193e-06,-6.40505517181186e-20,0.0,1
18210,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,2.1174995551896547e-06,3.6210298617972356e-20,0.0,2
247588,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.4830072307073032e-07,4.502674394056567e-20,0.0,2
19616,1,4,5,0.00010001000100010001,0.00040004000400040005,0.5,2.7782728117559273e-05,4.600188816082914e-07,2.9398929177998454e-07,0.0,4
19618,3,5,8,0.00030003000300030005,0.0005000500050005,0.10714285714285714,4.5476279456019574e-05,0.0001634347581043406,7.706103668971075e-07,2.000600140030006e-06,4
18217,4,5,9,0.00040004000400040005,0.0005000500050005,0.4642857142857143,4.228960783926479e-05,1.0787194253460847e-06,1.3667211396570614e-06,0.0,4
23040,2,3,5,0.00020002000200020003,0.00030003000300030005,1.0,2.890276026040849e-05,6.477591161026976e-07,9.905983006734713e-07,0.0,3
23041,3,4,7,0.00030003000300030005,0.00040004000400040005,0.7333333333333333,3.431530685741503e-05,1.0704050262061957e-06,8.634873055730266e-06,0.0,4
27518,2,5,7,0.00020002000200020003,0.0005000500050005,0.26666666666666666,2.891904014954006e-05,0.0005019169592758366,9.687439573025419e-06,0.0,5
27519,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,2.4711033133876398e-05,1.1069476331824473e-05,5.274496119177504e-06,0.0004772678280902277,4
22155,2,5,7,0.00020002000200020003,0.0005000500050005,0.8,6.415154992988603e-05,2.1218773583091118e-10,1.696518063973866e-10,0.00010953538524964875,5
253484,3,3,6,0.00030003000300030005,0.00030003000300030005,0.16666666666666666,4.084207304821505e-05,7.19926737333059e-08,2.0432587430842187e-06,0.0,3
253485,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.8919784731442616e-05,1.4015675033676903e-09,7.501260733402313e-07,0.0,1
28767,1,4,5,0.00010001000100010001,0.00040004000400040005,0.5,4.450622112689415e-05,1.9197406605595102e-07,4.716009367783129e-06,0.0,3
28768,2,0,2,0.00020002000200020003,0.0,1.0,5.404498918883159e-05,-0.0,4.792541506496344e-06,0.0,2
149337,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,-1.0718492402325883e-19,0.0,1
83806,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.577422410428099e-05,2.4947263733724388e-21,0.0,1
116575,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.4809380589911656e-05,6.718866616374886e-11,1.3215421496589907e-06,0.0,1
51518,2,5,7,0.00020002000200020003,0.0005000500050005,0.2,4.373040100189045e-05,3.3149709938846964e-06,1.0378215130600087e-08,0.0,4
51039,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,0.0019219475441617038,-1.3201013207877048e-19,0.0,2
51046,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.0615488905599635e-05,-7.388661684097248e-20,0.0,1
51049,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,-3.235068719977833e-20,0.0,1
24173,2,4,6,0.00020002000200020003,0.00040004000400040005,0.5,4.2707492549696026e-05,1.1967475379297016e-09,1.6398786201658691e-09,0.013744501718916847,3
24175,5,2,7,0.0005000500050005,0.00020002000200020003,0.4666666666666667,0.0001261699915313732,3.3834603200882874e-07,1.3673080860664569e-07,0.004622435800525237,4
24176,4,2,6,0.00040004000400040005,0.00020002000200020003,0.8333333333333334,0.00011976022181162932,2.910372814682795e-07,1.5511376148462405e-07,0.0003493944839279849,4
18312,0,5,5,0.0,0.0005000500050005,0.1,1.735882280264563e-05,2.783507801072934e-05,3.2744839750302225e-20,0.0,5
182155,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,4.1183670566274656e-05,2.650332542755762e-07,2.107363781773599e-07,0.0,4
182156,3,4,7,0.00030003000300030005,0.00040004000400040005,1.0,4.757245980144734e-05,2.642766939714716e-07,3.275975400901964e-07,0.0,4
186397,2,4,6,0.00020002000200020003,0.00040004000400040005,0.7,3.63284940648934e-05,2.923792750935452e-07,2.11014035456735e-07,0.0,4
18316,2,3,5,0.00020002000200020003,0.00030003000300030005,0.5,3.0254916819641675e-05,4.594630186494736e-05,3.668320637313438e-05,0.0,3
20200,1,4,5,0.00010001000100010001,0.00040004000400040005,0.5,2.5936129037513395e-05,4.6364845097257065e-05,1.831689467192907e-05,0.0,3
20670,5,5,10,0.0005000500050005,0.0005000500050005,0.8,0.0001117162311207546,2.131492667261451e-07,5.639579379239538e-06,4.7814343346717146e-05,4
20671,3,5,8,0.00030003000300030005,0.0005000500050005,0.7,8.112600354145125e-05,2.6828493667384845e-06,3.837855972850161e-06,0.0,4
20672,5,4,9,0.0005000500050005,0.00040004000400040005,0.8,0.0001077749878471803,1.8823865735335972e-07,5.649510211310297e-06,4.7814343346717146e-05,4
20673,4,5,9,0.00040004000400040005,0.0005000500050005,0.6,0.0001008322199093227,6.842170307820845e-06,2.254749325041508e-06,0.0,4
30923,2,5,7,0.00020002000200020003,0.0005000500050005,0.1,3.0631453212505914e-05,1.8087743555626573e-05,2.500889075898021e-06,1.918717522655971e-05,4
30924,3,5,8,0.00030003000300030005,0.0005000500050005,0.26666666666666666,3.569748457379868e-05,8.456555772242438e-08,2.0723609246051854e-05,0.00016661926930190257,4
124431,1,4,5,0.00010001000100010001,0.00040004000400040005,0.5,2.2868207702566367e-05,4.1682883815284236e-07,3.617562588564281e-07,0.0,4
149393,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,-8.359608554814145e-20,0.0,1
51092,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,6.530217748638882e-06,4.0993274281826886e-20,0.0,2
51094,1,4,5,0.00010001000100010001,0.00040004000400040005,0.1,2.4740193372079678e-05,8.73909984137976e-06,2.6033283600965767e-06,0.0,4
182164,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,5.873632814907878e-10,-2.619218033322021e-20,0.0,1
214933,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,2.846167299149335e-06,-2.049114935940665e-20,0.0,1
51108,0,3,3,0.0,0.00030003000300030005,0.3333333333333333,1.735882280264563e-05,7.581140055804722e-05,1.3365207253089884e-21,0.0,3
224260,3,4,7,0.00030003000300030005,0.00040004000400040005,0.5,3.378955359383795e-05,1.1293106450494304e-09,8.381038339741063e-08,0.0,4
51126,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,1.4128687736275494e-05,-1.5579879600176983e-20,0.0,3
261894,1,5,6,0.00010001000100010001,0.0005000500050005,0.1,2.4970113721571907e-05,1.4863073399488803e-06,1.2235648212204651e-08,9.209012519575622e-05,4
182200,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,1.0173615877217935e-20,0.0,1
83899,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.3142432662607193e-06,-4.437822217514007e-20,0.0,1
149450,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.0615488905599635e-05,-1.369088301511191e-19,0.0,1
51150,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,7.564490710815496e-05,1.0598624977978805e-19,0.0,2
51155,4,5,9,0.00040004000400040005,0.0005000500050005,0.7333333333333333,5.902867909875927e-05,4.1471109971232455e-08,6.830765497482411e-07,1.3504050945202541e-05,5
51156,3,5,8,0.00030003000300030005,0.0005000500050005,1.0,5.401370046954896e-05,5.8107570293360036e-08,5.281402069828928e-08,0.0,5
53639,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,2.748876033310428e-05,1.5643210618214147e-06,1.6532820323831104e-08,1.300390091019504e-05,3
18406,0,3,3,0.0,0.00030003000300030005,0.3333333333333333,1.735882280264563e-05,0.0005222158384538718,-2.781650233989956e-20,0.0,3
215024,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,0.002389322650643361,-9.101680896788723e-22,0.0,2
51188,1,3,4,0.00010001000100010001,0.00030003000300030005,1.0,3.148810440333271e-05,1.5949020648552721e-07,1.2721976813980713e-08,0.0,3
24327,5,5,10,0.0005000500050005,0.0005000500050005,0.17857142857142858,7.332413611500752e-05,3.7481360882232994e-05,4.8148027468026785e-06,0.0008836230428556064,3
24330,4,5,9,0.00040004000400040005,0.0005000500050005,0.2857142857142857,6.261318051955436e-05,1.1822360954118343e-05,1.0171526031402152e-07,0.001051457442588417,3
26097,3,3,6,0.00030003000300030005,0.00030003000300030005,1.0,4.95873262455971e-05,3.1911947820855336e-08,1.9718941641637186e-05,5.001500350075015e-07,3
252459,3,4,7,0.00030003000300030005,0.00040004000400040005,1.0,7.367811380714654e-05,6.987615566683364e-08,5.614822223422112e-08,0.0,4
252462,3,4,7,0.00030003000300030005,0.00040004000400040005,1.0,7.367811380714654e-05,6.987615566683369e-08,5.614822223421638e-08,0.0,4
215034,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.2628962667614705e-09,1.4618029337223264e-19,0.0,1
51201,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.813387223667309e-05,5.935679911752064e-06,5.960300717480466e-08,0.0,2
62469,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.5336029867679872e-05,1.4950884463598633e-07,2.3663106569365425e-06,0.0,2
19049,1,5,6,0.00010001000100010001,0.0005000500050005,0.8,2.9666320727006382e-05,2.1793545023699036e-07,1.2491283073553866e-05,0.0,4
51211,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.0104279672694839e-05,7.832285223244823e-20,0.0,1
28289,3,3,6,0.00030003000300030005,0.00030003000300030005,1.0,0.0001043341605409642,5.0913487477029514e-08,7.321122966278384e-08,0.0,3
28291,4,3,7,0.00040004000400040005,0.00030003000300030005,0.6666666666666666,0.00011008489130606151,5.0784173673338894e-08,9.318552816703846e-08,0.0,3
27537,9,5,14,0.0009000900090009002,0.0005000500050005,0.14285714285714285,0.0001035235768298769,4.587296704133587e-05,4.923500560286907e-05,0.0,4
89062,3,5,8,0.00030003000300030005,0.0005000500050005,0.6,4.902695671035548e-05,2.0197911405524617e-06,4.700159974100625e-05,0.0,4
89063,5,5,10,0.0005000500050005,0.0005000500050005,0.7333333333333333,6.170917256263878e-05,9.808938302363553e-07,4.8188932551989826e-05,0.0,4
89840,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.1148444147292846e-05,6.487316651121201e-09,1.6384587975829613e-05,0.0,2
27856,1,4,5,0.00010001000100010001,0.00040004000400040005,1.0,2.8134257672872675e-05,1.6743678208588892e-07,6.500993619530841e-08,0.0,4
21701,5,4,9,0.0005000500050005,0.00040004000400040005,0.4,7.065204593093877e-05,9.714346012129101e-08,3.963595140157044e-06,0.00028845839322065976,5
26774,3,4,7,0.00030003000300030005,0.00040004000400040005,0.5,5.164246565802714e-05,1.801771506904653e-05,9.455507115675392e-06,2.5007501750375077e-07,4
26776,3,5,8,0.00030003000300030005,0.0005000500050005,0.2,5.462712290363603e-05,5.405800700138908e-06,7.386583760237651e-06,0.0007593908459882628,4
51233,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.0692449412457623e-05,4.19379652567834e-07,3.687675632568762e-07,0.0,2
23389,4,5,9,0.00040004000400040005,0.0005000500050005,0.6,7.457487604749162e-05,3.4008411364458296e-09,5.475676576796329e-09,0.00018105431267271556,5
18468,0,5,5,0.0,0.0005000500050005,0.1,1.735882280264563e-05,1.3202667411923196e-05,-6.016838137987043e-20,0.0,4
51245,2,2,4,0.00020002000200020003,0.00020002000200020003,0.3333333333333333,3.02153864219056e-05,1.9915304698543958e-05,3.0765714313909342e-06,0.0,3
31844,2,4,6,0.00020002000200020003,0.00040004000400040005,0.6666666666666666,3.5515428924026804e-05,3.832886549495481e-06,9.487967938816481e-06,0.0,3
149556,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,3.0215386421905597e-05,3.6103920555118444e-05,1.8031959217037326e-06,0.0,2
186446,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,3.0215386421905597e-05,4.523156660785288e-06,1.4393143369745694e-05,0.0,2
24569,2,1,3,0.00020002000200020003,0.00010001000100010001,1.0,3.939846029365006e-05,4.000195134364474e-10,2.3755132946020006e-05,0.0,2
116793,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,4.3962492383509686e-06,-9.487447224127372e-20,0.0,1
